time	V(n012)	V(n015)	I(L1)
1.599791906315287e-004	-7.823224e-001	2.568958e-004	2.801755e+000
1.599793509752947e-004	-7.822806e-001	2.570160e-004	2.796349e+000
1.599795478595124e-004	-7.822293e-001	2.571638e-004	2.789711e+000
1.599795804164257e-004	-7.822208e-001	2.571883e-004	2.788613e+000
1.599796455302525e-004	-7.822038e-001	2.572372e-004	2.786418e+000
1.599798025861748e-004	-7.821628e-001	2.573553e-004	2.781123e+000
1.599798562427121e-004	-7.821488e-001	2.573957e-004	2.779314e+000
1.599799970911226e-004	-7.821120e-001	2.575017e-004	2.774565e+000
1.599800138587906e-004	-7.821076e-001	2.575144e-004	2.773999e+000
1.599800306264585e-004	-7.821033e-001	2.575270e-004	2.773434e+000
1.599800473941264e-004	-7.820989e-001	2.575396e-004	2.772869e+000
1.599800641617943e-004	-7.820945e-001	2.575523e-004	2.772303e+000
1.599800809294622e-004	-7.820901e-001	2.575649e-004	2.771738e+000
1.599800976971301e-004	-7.820857e-001	2.575776e-004	2.771173e+000
1.599801144647980e-004	-7.820813e-001	2.575902e-004	2.770607e+000
1.599802217778727e-004	-7.820533e-001	2.576712e-004	2.766989e+000
1.599804364040221e-004	-7.819971e-001	2.578333e-004	2.759752e+000
1.599804731813528e-004	-7.819875e-001	2.578610e-004	2.758512e+000
1.599805467360143e-004	-7.819683e-001	2.579167e-004	2.756032e+000
1.599806019020104e-004	-7.819538e-001	2.579584e-004	2.754172e+000
1.599806754566718e-004	-7.819346e-001	2.580141e-004	2.751692e+000
1.599808225659947e-004	-7.818961e-001	2.581255e-004	2.746732e+000
1.599808593433254e-004	-7.818864e-001	2.581534e-004	2.745492e+000
1.599809328979868e-004	-7.818671e-001	2.582091e-004	2.743011e+000
1.599810800073097e-004	-7.818286e-001	2.583208e-004	2.738051e+000
1.599813742259555e-004	-7.817514e-001	2.585445e-004	2.728130e+000
1.599817318489866e-004	-7.816575e-001	2.588170e-004	2.716071e+000
1.599821568430598e-004	-7.815458e-001	2.591416e-004	2.701740e+000
1.599825207298329e-004	-7.814500e-001	2.594201e-004	2.689469e+000
1.599825664457084e-004	-7.814380e-001	2.594552e-004	2.687927e+000
1.599826578774592e-004	-7.814139e-001	2.595253e-004	2.684844e+000
1.599828407409609e-004	-7.813657e-001	2.596658e-004	2.678678e+000
1.599828578844142e-004	-7.813612e-001	2.596790e-004	2.678099e+000
1.599828807423519e-004	-7.813551e-001	2.596965e-004	2.677329e+000
1.599829264582273e-004	-7.813431e-001	2.597317e-004	2.675787e+000
1.599830178899782e-004	-7.813190e-001	2.598021e-004	2.672704e+000
1.599832007534799e-004	-7.812707e-001	2.599430e-004	2.666537e+000
1.599835664804833e-004	-7.811741e-001	2.602254e-004	2.654203e+000
1.599840100012774e-004	-7.810569e-001	2.605686e-004	2.639246e+000
1.599844111949896e-004	-7.809507e-001	2.608801e-004	2.625715e+000
1.599847967537991e-004	-7.808484e-001	2.611802e-004	2.612712e+000
1.599851723430140e-004	-7.807487e-001	2.614735e-004	2.600045e+000
1.599855606849807e-004	-7.806455e-001	2.617775e-004	2.586947e+000
1.599859453350974e-004	-7.805431e-001	2.620795e-004	2.573974e+000
1.599863347088055e-004	-7.804394e-001	2.623861e-004	2.560841e+000
1.599867192363597e-004	-7.803368e-001	2.626898e-004	2.547871e+000
1.599871076343745e-004	-7.802331e-001	2.629973e-004	2.534770e+000
1.599878828788219e-004	-7.800256e-001	2.636140e-004	2.508620e+000
1.599882709985775e-004	-7.799215e-001	2.639241e-004	2.495528e+000
1.599904435374630e-004	-7.793365e-001	2.656766e-004	2.422239e+000
1.599904500643467e-004	-7.793348e-001	2.656819e-004	2.422019e+000
1.599904549595095e-004	-7.793335e-001	2.656859e-004	2.421854e+000
1.599904745401605e-004	-7.793282e-001	2.657018e-004	2.421193e+000
1.599904941208115e-004	-7.793229e-001	2.657178e-004	2.420533e+000
1.599905137014625e-004	-7.793176e-001	2.657337e-004	2.419872e+000
1.599905332821135e-004	-7.793123e-001	2.657496e-004	2.419211e+000
1.599905528627646e-004	-7.793070e-001	2.657656e-004	2.418551e+000
1.599905724434156e-004	-7.793017e-001	2.657815e-004	2.417890e+000
1.599905920240666e-004	-7.792964e-001	2.657975e-004	2.417230e+000
1.599906116047176e-004	-7.792911e-001	2.658134e-004	2.416569e+000
1.599906316515746e-004	-7.792857e-001	2.658297e-004	2.415893e+000
1.599906516984316e-004	-7.792803e-001	2.658461e-004	2.415217e+000
1.599906717452886e-004	-7.792748e-001	2.658624e-004	2.414540e+000
1.599906917921456e-004	-7.792694e-001	2.658788e-004	2.413864e+000
1.599907118390026e-004	-7.792640e-001	2.658951e-004	2.413188e+000
1.599907318858596e-004	-7.792586e-001	2.659114e-004	2.412511e+000
1.599907519327166e-004	-7.792532e-001	2.659278e-004	2.411835e+000
1.599907633547630e-004	-7.792501e-001	2.659371e-004	2.411450e+000
1.599907829354141e-004	-7.792448e-001	2.659531e-004	2.410789e+000
1.600000000000000e-004	-7.767118e-001	2.737574e-004	2.099779e+000
1.600000045685012e-004	-7.767104e-001	2.498529e-003	2.099625e+000
1.600000137055034e-004	-7.767074e-001	6.952468e-003	2.099317e+000
1.600000319795080e-004	-7.767009e-001	1.587770e-002	2.098700e+000
1.600000560809712e-004	-7.766922e-001	2.769068e-002	2.097887e+000
1.600002048182160e-004	-7.766388e-001	1.013811e-001	2.092867e+000
1.600002626167307e-004	-7.766181e-001	1.304383e-001	2.090916e+000
1.600003092094110e-004	-7.766014e-001	1.540467e-001	2.089344e+000
1.600003558020912e-004	-7.765847e-001	1.777938e-001	2.087771e+000
1.600004023947714e-004	-7.765681e-001	2.016797e-001	2.086199e+000
1.600004489874516e-004	-7.765514e-001	2.257043e-001	2.084627e+000
1.600004955801319e-004	-7.765347e-001	2.498676e-001	2.083054e+000
1.600005421728121e-004	-7.765180e-001	2.741696e-001	2.081482e+000
1.600005887654923e-004	-7.765014e-001	2.986104e-001	2.079909e+000
1.600006784121681e-004	-7.764693e-001	3.460623e-001	2.076884e+000
1.600007680588440e-004	-7.764372e-001	3.941505e-001	2.073858e+000
1.600008577055199e-004	-7.764052e-001	4.428748e-001	2.070833e+000
1.600009473521958e-004	-7.763731e-001	4.922353e-001	2.067807e+000
1.600010369988716e-004	-7.763410e-001	5.422321e-001	2.064782e+000
1.600011266455475e-004	-7.763090e-001	5.928650e-001	2.061756e+000
1.600012162922233e-004	-7.762769e-001	6.441342e-001	2.058730e+000
1.600017447357863e-004	-7.760876e-001	9.587985e-001	2.040895e+000
1.600028016229123e-004	-7.757066e-001	1.644384e+000	2.005224e+000
1.600046632045006e-004	-7.750252e-001	2.993715e+000	1.942392e+000
1.600070404344699e-004	-7.741464e-001	4.896471e+000	1.862152e+000
1.600080015540368e-004	-7.737916e-001	5.722038e+000	1.829709e+000
1.600080110798905e-004	-7.737866e-001	5.730560e+000	1.829388e+000
1.600080301315978e-004	-7.737768e-001	5.747803e+000	1.828745e+000
1.600080682350125e-004	-7.737561e-001	5.782340e+000	1.827458e+000
1.600081444418418e-004	-7.737015e-001	5.851640e+000	1.824886e+000
1.600082968555004e-004	-7.734604e-001	5.990933e+000	1.819741e+000
1.600084365829483e-004	-7.728477e-001	6.119590e+000	1.815025e+000
1.600086013169816e-004	-7.711802e-001	6.272729e+000	1.809464e+000
1.600087555829164e-004	-7.684752e-001	6.417892e+000	1.804257e+000
1.600090346444903e-004	-7.610126e-001	6.684474e+000	1.794837e+000
1.600094109522436e-004	-7.469055e-001	7.048999e+000	1.782134e+000
1.600096153037086e-004	-7.383277e-001	7.249115e+000	1.775236e+000
1.600097391577080e-004	-7.337134e-001	7.371083e+000	1.771056e+000
1.600097785605870e-004	-7.323550e-001	7.409967e+000	1.769726e+000
1.600098949256560e-004	-7.285637e-001	7.524997e+000	1.765798e+000
1.600100000000000e-004	-7.254269e-001	7.629031e+000	1.762251e+000
1.600100105074344e-004	-7.251280e-001	7.634330e+000	1.761896e+000
1.600100315223032e-004	-7.245371e-001	7.644911e+000	1.761187e+000
1.600100735520408e-004	-7.233897e-001	7.665995e+000	1.759768e+000
1.600101576115160e-004	-7.212166e-001	7.707859e+000	1.756931e+000
1.600103257304663e-004	-7.173069e-001	7.790430e+000	1.751256e+000
1.600106619683670e-004	-7.108757e-001	7.951336e+000	1.739906e+000
1.600113344441685e-004	-7.016919e-001	8.261639e+000	1.717207e+000
1.600120230256262e-004	-6.952516e-001	8.564425e+000	1.693964e+000
1.600129464586277e-004	-6.891130e-001	8.946653e+000	1.662793e+000
1.600140829388140e-004	-6.836540e-001	9.383957e+000	1.624431e+000
1.600156247690580e-004	-6.780879e-001	9.924549e+000	1.572386e+000
1.600176014736256e-004	-6.723842e-001	1.053917e+001	1.505660e+000
1.600202841172691e-004	-6.655667e-001	1.125149e+001	1.415105e+000
1.600238443719147e-004	-6.564420e-001	1.206477e+001	1.294926e+000
1.600244575317411e-004	-6.547545e-001	1.218643e+001	1.274229e+000
1.600256838513938e-004	-6.511773e-001	1.239943e+001	1.232834e+000
1.600281364906991e-004	-6.429136e-001	1.277984e+001	1.150048e+000
1.600311703355998e-004	-6.288005e-001	1.318921e+001	1.047647e+000
1.600329380400979e-004	-6.159760e-001	1.339643e+001	9.879838e-001
1.600339835414305e-004	-6.043230e-001	1.350601e+001	9.526978e-001
1.600346364877065e-004	-5.933894e-001	1.357011e+001	9.306614e-001
1.600350903533870e-004	-5.819713e-001	1.361294e+001	9.153442e-001
1.600353778760360e-004	-5.710656e-001	1.363942e+001	9.056409e-001
1.600355941342347e-004	-5.584547e-001	1.365906e+001	8.983428e-001
1.600357246164143e-004	-5.465146e-001	1.367084e+001	8.939395e-001
1.600358184285775e-004	-5.328993e-001	1.367934e+001	8.907737e-001
1.600358789377790e-004	-5.184665e-001	1.368489e+001	8.887318e-001
1.600359222743911e-004	-5.006230e-001	1.368901e+001	8.872694e-001
1.600359541731480e-004	-4.752644e-001	1.369229e+001	8.861930e-001
1.600359811602266e-004	-4.277674e-001	1.369548e+001	8.852824e-001
1.600360114758734e-004	-3.417419e-001	1.369948e+001	8.842595e-001
1.600360333757004e-004	-2.826282e-001	1.370239e+001	8.835207e-001
1.600360610750121e-004	-2.210538e-001	1.370583e+001	8.825862e-001
1.600361040052622e-004	-1.493789e-001	1.371077e+001	8.811380e-001
1.600361428193217e-004	-1.062072e-001	1.371490e+001	8.798287e-001
1.600361797805647e-004	-7.818005e-002	1.371856e+001	8.785820e-001
1.600362189791642e-004	-5.858696e-002	1.372224e+001	8.772598e-001
1.600362569123060e-004	-4.603109e-002	1.372568e+001	8.759804e-001
1.600362989275696e-004	-3.721724e-002	1.372939e+001	8.745632e-001
1.600363398134175e-004	-3.174879e-002	1.373293e+001	8.731842e-001
1.600363885419549e-004	-2.787051e-002	1.373708e+001	8.715407e-001
1.600364368860055e-004	-2.559044e-002	1.374116e+001	8.699101e-001
1.600364995161868e-004	-2.403614e-002	1.374640e+001	8.677977e-001
1.600365633854346e-004	-2.320860e-002	1.375171e+001	8.656435e-001
1.600366548162104e-004	-2.270504e-002	1.375925e+001	8.625597e-001
1.600367526347755e-004	-2.244533e-002	1.376726e+001	8.592606e-001
1.600369143891754e-004	-2.226508e-002	1.378038e+001	8.538049e-001
1.600371040369851e-004	-2.207195e-002	1.379556e+001	8.474086e-001
1.600374833326044e-004	-2.175339e-002	1.382524e+001	8.346159e-001
1.600381028322110e-004	-2.118108e-002	1.387185e+001	8.137223e-001
1.600393418314243e-004	-2.009853e-002	1.395829e+001	7.719363e-001
1.600418198298508e-004	-1.788501e-002	1.410810e+001	6.883706e-001
1.600467758267038e-004	-1.354366e-002	1.434379e+001	5.212644e-001
1.600539524474263e-004	-7.249708e-003	1.458374e+001	2.793464e-001
1.600625274720865e-004	2.012400e-004	1.476113e+001	-9.587161e-003
1.600727757104768e-004	9.129191e-003	1.487663e+001	-3.546689e-001
1.600856383866977e-004	2.028072e-002	1.494508e+001	-7.873144e-001
1.601037839547482e-004	3.603546e-002	1.498923e+001	-1.397026e+000
1.601042287695859e-004	3.641177e-002	1.498978e+001	-1.411959e+000
1.601051183992612e-004	3.718267e-002	1.499036e+001	-1.441806e+000
1.601068976586120e-004	3.872414e-002	1.499144e+001	-1.501491e+000
1.601090762707184e-004	4.061114e-002	1.499263e+001	-1.574557e+000
1.601101994845439e-004	4.158383e-002	1.499319e+001	-1.612220e+000
1.601110152431082e-004	4.229013e-002	1.499356e+001	-1.639569e+000
1.601114797095235e-004	4.269231e-002	1.499376e+001	-1.655139e+000
1.601117614383541e-004	4.293615e-002	1.499388e+001	-1.664583e+000
1.601119923612852e-004	4.313615e-002	1.499398e+001	-1.672323e+000
1.601122054275532e-004	4.332052e-002	1.499407e+001	-1.679465e+000
1.601124229895836e-004	4.350893e-002	1.499415e+001	-1.686757e+000
1.601126487983712e-004	4.370433e-002	1.499424e+001	-1.694325e+000
1.601128922727231e-004	4.391516e-002	1.499434e+001	-1.702485e+000
1.601131179194053e-004	4.411041e-002	1.499443e+001	-1.710048e+000
1.601133498215326e-004	4.431120e-002	1.499452e+001	-1.717819e+000
1.601135724307737e-004	4.450382e-002	1.499460e+001	-1.725279e+000
1.601138047039234e-004	4.470491e-002	1.499469e+001	-1.733063e+000
1.601140396299358e-004	4.490818e-002	1.499477e+001	-1.740935e+000
1.601142920062722e-004	4.512666e-002	1.499486e+001	-1.749392e+000
1.601145598285881e-004	4.535839e-002	1.499496e+001	-1.758366e+000
1.601145968096436e-004	4.539042e-002	1.499497e+001	-1.759605e+000
1.601146707717547e-004	4.545442e-002	1.499499e+001	-1.762084e+000
1.601148186959768e-004	4.558244e-002	1.499504e+001	-1.767040e+000
1.601150264333241e-004	4.576221e-002	1.499512e+001	-1.774000e+000
1.601153661094427e-004	4.605614e-002	1.499523e+001	-1.785380e+000
1.601156853712300e-004	4.633240e-002	1.499533e+001	-1.796076e+000
1.601159025945289e-004	4.652036e-002	1.499540e+001	-1.803353e+000
1.601161596106946e-004	4.674274e-002	1.499549e+001	-1.811963e+000
1.601163551635995e-004	4.691193e-002	1.499555e+001	-1.818514e+000
1.601166647250873e-004	4.717976e-002	1.499564e+001	-1.828883e+000
1.601169513605704e-004	4.742774e-002	1.499573e+001	-1.838484e+000
1.601173886929625e-004	4.780608e-002	1.499585e+001	-1.853132e+000
1.601177393449675e-004	4.810941e-002	1.499595e+001	-1.864876e+000
1.601181254178077e-004	4.844337e-002	1.499606e+001	-1.877806e+000
1.601184731137199e-004	4.874411e-002	1.499616e+001	-1.889449e+000
1.601186767294459e-004	4.892023e-002	1.499621e+001	-1.896268e+000
1.601189152197098e-004	4.912650e-002	1.499627e+001	-1.904254e+000
1.601191901445897e-004	4.936427e-002	1.499635e+001	-1.913459e+000
1.601195383859677e-004	4.966544e-002	1.499643e+001	-1.925120e+000
1.601198921491641e-004	4.997138e-002	1.499652e+001	-1.936964e+000
1.601203525770337e-004	5.036952e-002	1.499663e+001	-1.952378e+000
1.601209122572272e-004	5.085346e-002	1.499676e+001	-1.971114e+000
1.601216501231275e-004	5.149141e-002	1.499693e+001	-1.995812e+000
1.601226121106203e-004	5.232304e-002	1.499713e+001	-2.028007e+000
1.601243877097301e-004	5.385769e-002	1.499746e+001	-2.087418e+000
1.601267364207330e-004	5.588704e-002	1.499785e+001	-2.165976e+000
1.601306653963555e-004	5.928009e-002	1.499836e+001	-2.297308e+000
1.601374731657062e-004	6.515399e-002	1.499897e+001	-2.524599e+000
1.601510887044075e-004	7.687999e-002	1.499963e+001	-2.978123e+000
1.601744606923515e-004	9.693181e-002	1.500007e+001	-3.753412e+000
1.602058113578394e-004	1.236511e-001	1.500020e+001	-4.785522e+000
1.602532787947847e-004	1.636329e-001	1.500021e+001	-6.323114e+000
1.603437143275398e-004	2.377536e-001	1.500021e+001	-9.132400e+000
1.605245853930501e-004	3.746237e-001	1.500018e+001	-1.429273e+001
1.607198978930501e-004	4.997990e-001	1.500015e+001	-1.905707e+001
1.609152103930501e-004	5.949346e-001	1.500010e+001	-2.268979e+001
1.611105228930501e-004	6.549795e-001	1.500006e+001	-2.498430e+001
1.613058353930501e-004	6.769518e-001	1.500001e+001	-2.582671e+001
1.615011478930501e-004	6.600814e-001	1.499996e+001	-2.518743e+001
1.616964603930501e-004	6.058259e-001	1.499991e+001	-2.324495e+001
1.618246875000000e-004	5.513063e-001	1.499988e+001	-2.133706e+001
1.618511607142857e-004	5.382789e-001	1.499988e+001	-2.083089e+001
1.618776339285714e-004	5.247429e-001	1.499987e+001	-2.030574e+001
1.619041071428571e-004	5.106982e-001	1.499987e+001	-1.976161e+001
1.619305803571429e-004	4.961447e-001	1.499986e+001	-1.919851e+001
1.619570535714286e-004	4.810826e-001	1.499986e+001	-1.861644e+001
1.619835267857143e-004	4.655118e-001	1.499985e+001	-1.801538e+001
1.620100000000000e-004	4.494323e-001	1.499985e+001	-1.739536e+001
1.620110000000000e-004	4.489488e-001	1.443069e+001	-1.737153e+001
1.620130000000000e-004	4.485075e-001	1.317891e+001	-1.732381e+001
1.620149643424152e-004	4.492120e-001	1.177009e+001	-1.727687e+001
1.620171657476677e-004	4.517057e-001	1.001645e+001	-1.722417e+001
1.620172908688544e-004	4.519175e-001	9.910169e+000	-1.722117e+001
1.620175411112276e-004	4.523650e-001	9.689216e+000	-1.721517e+001
1.620180415959741e-004	4.533833e-001	9.238792e+000	-1.720316e+001
1.620189218315558e-004	4.556068e-001	8.423776e+000	-1.718203e+001
1.620200000000000e-004	4.592981e-001	7.400727e+000	-1.715612e+001
1.620201078168445e-004	4.597481e-001	7.348418e+000	-1.715353e+001
1.620203234505333e-004	4.606801e-001	7.244906e+000	-1.714834e+001
1.620207547179109e-004	4.626641e-001	7.043174e+000	-1.713796e+001
1.620216172526663e-004	4.670504e-001	6.660274e+000	-1.711719e+001
1.620233423221770e-004	4.779384e-001	5.957967e+000	-1.707559e+001
1.620256954382994e-004	4.995182e-001	5.106481e+000	-1.701873e+001
1.620279861035805e-004	5.339941e-001	4.383367e+000	-1.696327e+001
1.620297677729032e-004	5.798766e-001	3.891555e+000	-1.692005e+001
1.620311076636338e-004	6.389037e-001	3.561763e+000	-1.688749e+001
1.620320775335724e-004	7.115737e-001	3.344147e+000	-1.686389e+001
1.620327481288626e-004	7.958972e-001	3.205057e+000	-1.684756e+001
1.620331715323557e-004	8.818607e-001	3.123627e+000	-1.683724e+001
1.620334532631684e-004	9.706017e-001	3.074193e+000	-1.683037e+001
1.620336807046515e-004	1.085500e+000	3.040118e+000	-1.682482e+001
1.620339065768771e-004	1.288541e+000	3.014666e+000	-1.681931e+001
1.620341493360128e-004	1.626526e+000	2.997060e+000	-1.681338e+001
1.620344917833667e-004	2.250016e+000	2.982951e+000	-1.680501e+001
1.620348644329662e-004	3.059858e+000	2.974191e+000	-1.679589e+001
1.620352338626912e-004	3.967580e+000	2.966613e+000	-1.678683e+001
1.620355951330343e-004	4.990205e+000	2.954619e+000	-1.677796e+001
1.620359538700675e-004	6.242988e+000	2.934053e+000	-1.676913e+001
1.620363411227072e-004	8.028462e+000	2.901014e+000	-1.675957e+001
1.620369873315724e-004	1.241300e+001	2.832429e+000	-1.674354e+001
1.620375908113922e-004	1.838282e+001	2.762114e+000	-1.672845e+001
1.620384224248927e-004	2.960149e+001	2.662254e+000	-1.670735e+001
1.620396327402392e-004	5.033626e+001	2.517203e+000	-1.667598e+001
1.620409086889329e-004	7.351189e+001	2.363586e+000	-1.664206e+001
1.620419945980369e-004	9.045921e+001	2.229277e+000	-1.661253e+001
1.620426094405903e-004	9.744576e+001	2.149239e+000	-1.659554e+001
1.620430167148202e-004	1.003123e+002	2.092975e+000	-1.658419e+001
1.620431440469721e-004	1.006514e+002	2.074366e+000	-1.658063e+001
1.620431451022861e-004	1.006519e+002	2.074204e+000	-1.658060e+001
1.620431472129140e-004	1.006530e+002	2.073874e+000	-1.658054e+001
1.620431514341700e-004	1.006550e+002	2.073215e+000	-1.658043e+001
1.620431598766819e-004	1.006588e+002	2.071897e+000	-1.658019e+001
1.620431767617056e-004	1.006654e+002	2.069260e+000	-1.657972e+001
1.620432020824262e-004	1.006732e+002	2.065307e+000	-1.657901e+001
1.620432527238675e-004	1.006847e+002	2.057413e+000	-1.657759e+001
1.620433043567540e-004	1.006931e+002	2.049386e+000	-1.657615e+001
1.620433759856133e-004	1.007019e+002	2.038294e+000	-1.657414e+001
1.620434593553235e-004	1.007097e+002	2.025456e+000	-1.657181e+001
1.620435774370018e-004	1.007180e+002	2.007400e+000	-1.656850e+001
1.620436996696630e-004	1.007247e+002	1.988868e+000	-1.656508e+001
1.620438410852239e-004	1.007309e+002	1.967638e+000	-1.656112e+001
1.620439895200756e-004	1.007363e+002	1.945606e+000	-1.655697e+001
1.620441866687038e-004	1.007421e+002	1.916747e+000	-1.655145e+001
1.620444389208203e-004	1.007482e+002	1.880560e+000	-1.654438e+001
1.620449174553989e-004	1.007570e+002	1.813845e+000	-1.653097e+001
1.620455108314891e-004	1.007651e+002	1.734662e+000	-1.651434e+001
1.620465307361628e-004	1.007751e+002	1.607190e+000	-1.648573e+001
1.620479528130407e-004	1.007849e+002	1.446309e+000	-1.644579e+001
1.620503464374711e-004	1.007959e+002	1.213510e+000	-1.637844e+001
1.620538343471767e-004	1.008064e+002	9.426959e-001	-1.628006e+001
1.620592452293311e-004	1.008167e+002	6.315733e-001	-1.612691e+001
1.620645204238904e-004	1.008235e+002	4.201065e-001	-1.597701e+001
1.620697886434169e-004	1.008284e+002	2.792284e-001	-1.582669e+001
1.620746517259774e-004	1.008319e+002	1.917088e-001	-1.568737e+001
1.620797408843414e-004	1.008348e+002	1.297440e-001	-1.554100e+001
1.620846984975706e-004	1.008371e+002	8.859643e-002	-1.539788e+001
1.620898149610131e-004	1.008390e+002	5.973917e-002	-1.524961e+001
1.620946467718881e-004	1.008405e+002	4.081722e-002	-1.510910e+001
1.620983230183561e-004	1.008415e+002	3.056825e-002	-1.500186e+001
1.621018885451875e-004	1.008423e+002	2.326034e-002	-1.489756e+001
1.621054554870819e-004	1.008430e+002	1.775526e-002	-1.479294e+001
1.621096027170432e-004	1.008437e+002	1.305492e-002	-1.467094e+001
1.621149913028121e-004	1.008444e+002	8.702982e-003	-1.451191e+001
1.621200971018634e-004	1.008450e+002	5.864481e-003	-1.436072e+001
1.621253067867317e-004	1.008454e+002	3.923192e-003	-1.420591e+001
1.621301965349574e-004	1.008457e+002	2.690431e-003	-1.406012e+001
1.621353076529366e-004	1.008459e+002	1.817820e-003	-1.390722e+001
1.621402701408808e-004	1.008460e+002	1.240796e-003	-1.375829e+001
1.621453852075553e-004	1.008460e+002	8.375105e-004	-1.360428e+001
1.621503687022960e-004	1.008460e+002	5.704160e-004	-1.345376e+001
1.621554599966086e-004	1.008459e+002	3.866808e-004	-1.329949e+001
1.621610196924197e-004	1.008457e+002	2.535417e-004	-1.313047e+001
1.621672122996862e-004	1.008454e+002	1.589779e-004	-1.294152e+001
1.621748645628239e-004	1.008449e+002	8.912732e-005	-1.270707e+001
1.621838142699513e-004	1.008443e+002	4.468986e-005	-1.243152e+001
1.621957656595062e-004	1.008432e+002	1.655032e-005	-1.206139e+001
1.622101386296153e-004	1.008416e+002	3.072001e-006	-1.161284e+001
1.622338691478319e-004	1.008386e+002	-3.672398e-006	-1.086499e+001
1.622641297054592e-004	1.008340e+002	-6.039965e-006	-9.898111e+000
1.623246508207140e-004	1.008229e+002	-7.748468e-006	-7.933372e+000
1.623823158648173e-004	1.008103e+002	-9.075592e-006	-6.037509e+000
1.624200000000000e-004	1.008012e+002	-9.912717e-006	-4.780734e+000
1.624353682703655e-004	1.007972e+002	-1.027013e-005	-4.265471e+000
1.624453682703655e-004	1.007945e+002	-1.051121e-005	-3.929764e+000
1.624500000000000e-004	1.007933e+002	-1.062658e-005	-3.774122e+000
1.624522096221928e-004	1.007927e+002	-1.068331e-005	-3.699822e+000
1.624545604563528e-004	1.007920e+002	-1.074425e-005	-3.620754e+000
1.624569745728962e-004	1.007914e+002	-1.080759e-005	-3.539538e+000
1.624600000000000e-004	1.007905e+002	-1.094671e-005	-3.437737e+000
1.624602200000000e-004	1.007904e+002	-1.091336e-005	-3.430332e+000
1.624606600000000e-004	1.007903e+002	-1.090546e-005	-3.415523e+000
1.624659321641497e-004	1.007888e+002	-1.104993e-005	-3.238027e+000
1.624700000000000e-004	1.007877e+002	-1.116342e-005	-3.101037e+000
1.624700089492568e-004	1.007877e+002	-1.116378e-005	-3.100735e+000
1.624700268477703e-004	1.007877e+002	-1.116437e-005	-3.100132e+000
1.624700626447974e-004	1.007877e+002	-1.116540e-005	-3.098927e+000
1.624707069912848e-004	1.007875e+002	-1.118380e-005	-3.077221e+000
1.624713513377721e-004	1.007873e+002	-1.120228e-005	-3.055515e+000
1.624719956842595e-004	1.007871e+002	-1.122083e-005	-3.033808e+000
1.624726400307469e-004	1.007869e+002	-1.123945e-005	-3.012100e+000
1.624732843772343e-004	1.007867e+002	-1.125815e-005	-2.990391e+000
1.624739287237216e-004	1.007865e+002	-1.127691e-005	-2.968681e+000
1.624745730702090e-004	1.007863e+002	-1.129575e-005	-2.946970e+000
1.624757231624585e-004	1.007860e+002	-1.132952e-005	-2.908216e+000
1.624768939603725e-004	1.007857e+002	-1.136420e-005	-2.868762e+000
1.624775225312964e-004	1.007855e+002	-1.138292e-005	-2.847578e+000
1.624779210859702e-004	1.007854e+002	-1.139484e-005	-2.834146e+000
1.624782439522515e-004	1.007853e+002	-1.140453e-005	-2.823265e+000
1.624785244963056e-004	1.007852e+002	-1.141297e-005	-2.813809e+000
1.624787936858760e-004	1.007851e+002	-1.142108e-005	-2.804736e+000
1.624790628616528e-004	1.007850e+002	-1.142920e-005	-2.795664e+000
1.624793649506959e-004	1.007850e+002	-1.143834e-005	-2.785481e+000
1.624796453611319e-004	1.007849e+002	-1.144684e-005	-2.776030e+000
1.624799792656360e-004	1.007848e+002	-1.145698e-005	-2.764775e+000
1.624802840772082e-004	1.007847e+002	-1.146626e-005	-2.754501e+000
1.624803391963067e-004	1.007847e+002	-1.146793e-005	-2.752643e+000
1.624804494345036e-004	1.007846e+002	-1.147130e-005	-2.748927e+000
1.624806699108975e-004	1.007846e+002	-1.147803e-005	-2.741495e+000
1.624807068659398e-004	1.007846e+002	-1.147916e-005	-2.740249e+000
1.624807807760245e-004	1.007845e+002	-1.148142e-005	-2.737757e+000
1.624809285961940e-004	1.007845e+002	-1.148594e-005	-2.732775e+000
1.624812242365327e-004	1.007844e+002	-1.149501e-005	-2.722809e+000
1.624815782653562e-004	1.007843e+002	-1.150588e-005	-2.710874e+000
1.624820072327524e-004	1.007842e+002	-1.151910e-005	-2.696414e+000
1.624823743102499e-004	1.007841e+002	-1.153044e-005	-2.684039e+000
1.624827401042767e-004	1.007840e+002	-1.154177e-005	-2.671707e+000
1.624831554458976e-004	1.007838e+002	-1.155467e-005	-2.657704e+000
1.624835411761791e-004	1.007837e+002	-1.156669e-005	-2.644700e+000
1.624839385926683e-004	1.007836e+002	-1.157911e-005	-2.631301e+000
1.624843149652646e-004	1.007835e+002	-1.159090e-005	-2.618611e+000
1.624847070284512e-004	1.007834e+002	-1.160322e-005	-2.605392e+000
1.624850872087796e-004	1.007832e+002	-1.161520e-005	-2.592574e+000
1.624854788523379e-004	1.007831e+002	-1.162758e-005	-2.579369e+000
1.624858605315362e-004	1.007830e+002	-1.163968e-005	-2.566499e+000
1.624862511613333e-004	1.007829e+002	-1.165210e-005	-2.553327e+000
1.624866337643967e-004	1.007828e+002	-1.166430e-005	-2.540426e+000
1.624870247697896e-004	1.007827e+002	-1.167680e-005	-2.527241e+000
1.624874081338647e-004	1.007825e+002	-1.168909e-005	-2.514314e+000
