Freq.	V(Vout+,Vout-)
Step Information: Rl=4  (Run: 1/7)
1.68668668668668e+005	(-1.69035859852230e+001dB,-6.96922442932859e+001°)
1.68868868868868e+005	(-1.71008773233211e+001dB,-6.99805536124942e+001°)
1.69069069069068e+005	(-1.72953063393803e+001dB,-7.02599506164919e+001°)
1.69269269269268e+005	(-1.74869495933531e+001dB,-7.05308513737405e+001°)
1.69469469469468e+005	(-1.76758808037413e+001dB,-7.07936464701618e+001°)
1.69669669669669e+005	(-1.78621709673931e+001dB,-7.10487029075150e+001°)
1.69869869869869e+005	(-1.80458884752256e+001dB,-7.12963658376578e+001°)
1.70070070070069e+005	(-1.82270992237173e+001dB,-7.15369601486245e+001°)
1.70270270270269e+005	(-1.84058667220932e+001dB,-7.17707919167621e+001°)
1.70470470470469e+005	(-1.85822521951827e+001dB,-7.19981497376627e+001°)
1.70670670670670e+005	(-1.87563146819770e+001dB,-7.22193059473012e+001°)
1.70870870870870e+005	(-1.89281111299475e+001dB,-7.24345177436040e+001°)
1.71071071071070e+005	(-1.90976964852154e+001dB,-7.26440282176260e+001°)
1.71271271271270e+005	(-1.92651237786805e+001dB,-7.28480673025800e+001°)
1.71471471471470e+005	(-1.94304442082338e+001dB,-7.30468526481307e+001°)
1.71671671671671e+005	(-1.95937072171878e+001dB,-7.32405904266274e+001°)
1.71871871871871e+005	(-1.97549605690641e+001dB,-7.34294760772866e+001°)
1.72072072072071e+005	(-1.99142504188837e+001dB,-7.36136949937525e+001°)
1.72272272272271e+005	(-2.00716213811041e+001dB,-7.37934231599288e+001°)
1.72472472472471e+005	(-2.02271165943498e+001dB,-7.39688277385134e+001°)
1.72672672672672e+005	(-2.03807777830789e+001dB,-7.41400676162403e+001°)
1.72872872872872e+005	(-2.05326453163270e+001dB,-7.43072939094573e+001°)
1.73073073073072e+005	(-2.06827582636659e+001dB,-7.44706504333303e+001°)
1.73273273273272e+005	(-2.08311544485091e+001dB,-7.46302741376602e+001°)
1.73473473473472e+005	(-2.09778704988952e+001dB,-7.47862955120239e+001°)
1.73673673673673e+005	(-2.11229418958699e+001dB,-7.49388389627080e+001°)
1.73873873873873e+005	(-2.12664030195891e+001dB,-7.50880231636780e+001°)
1.74074074074073e+005	(-2.14082871932537e+001dB,-7.52339613836309e+001°)
1.74274274274273e+005	(-2.15486267249874e+001dB,-7.53767617909951e+001°)
1.74474474474473e+005	(-2.16874529477598e+001dB,-7.55165277385807e+001°)
1.74674674674674e+005	(-2.18247962574547e+001dB,-7.56533580294355e+001°)
1.74874874874874e+005	(-2.19606861491781e+001dB,-7.57873471653296e+001°)
1.75075075075074e+005	(-2.20951512518932e+001dB,-7.59185855791696e+001°)
1.75275275275274e+005	(-2.22282193614705e+001dB,-7.60471598525355e+001°)
1.75475475475474e+005	(-2.23599174722310e+001dB,-7.61731529194326e+001°)
1.75675675675675e+005	(-2.24902718070610e+001dB,-7.62966442572625e+001°)
1.75875875875875e+005	(-2.26193078461688e+001dB,-7.64177100659339e+001°)
1.76076076076075e+005	(-2.27470503545542e+001dB,-7.65364234359588e+001°)
1.76276276276275e+005	(-2.28735234082552e+001dB,-7.66528545063148e+001°)
1.76476476476475e+005	(-2.29987504194312e+001dB,-7.67670706127887e+001°)
1.76676676676676e+005	(-2.31227541603454e+001dB,-7.68791364274617e+001°)
1.76876876876876e+005	(-2.32455567862975e+001dB,-7.69891140899466e+001°)
1.77077077077076e+005	(-2.33671798575608e+001dB,-7.70970633309368e+001°)
1.77277277277276e+005	(-2.34876443603733e+001dB,-7.72030415885875e+001°)
1.77477477477476e+005	(-2.36069707270288e+001dB,-7.73071041182068e+001°)
1.77677677677677e+005	(-2.37251788551127e+001dB,-7.74093040957015e+001°)
1.77877877877877e+005	(-2.38422881259239e+001dB,-7.75096927151861e+001°)
1.78078078078077e+005	(-2.39583174221233e+001dB,-7.76083192811361e+001°)
1.78278278278277e+005	(-2.40732851446458e+001dB,-7.77052312954368e+001°)
1.78478478478477e+005	(-2.41872092289111e+001dB,-7.78004745396537e+001°)
1.78678678678678e+005	(-2.43001071603675e+001dB,-7.78940931528284e+001°)
1.78878878878878e+005	(-2.44119959894002e+001dB,-7.79861297050794e+001°)
1.79079079079078e+005	(-2.45228923456348e+001dB,-7.80766252672703e+001°)
1.79279279279278e+005	(-2.46328124516634e+001dB,-7.81656194769883e+001°)
1.79479479479478e+005	(-2.47417721362212e+001dB,-7.82531506010576e+001°)
1.79679679679679e+005	(-2.48497868468399e+001dB,-7.83392555947995e+001°)
1.79879879879879e+005	(-2.49568716620006e+001dB,-7.84239701582339e+001°)
1.80080080080079e+005	(-2.50630413028100e+001dB,-7.85073287894056e+001°)
1.80280280280279e+005	(-2.51683101442228e+001dB,-7.85893648350045e+001°)
1.80480480480479e+005	(-2.52726922258288e+001dB,-7.86701105384402e+001°)
1.80680680680680e+005	(-2.53762012622269e+001dB,-7.87495970855173e+001°)
1.80880880880880e+005	(-2.54788506530020e+001dB,-7.88278546478517e+001°)
1.81081081081080e+005	(-2.55806534923251e+001dB,-7.89049124241561e+001°)
1.81281281281280e+005	(-2.56816225781915e+001dB,-7.89807986795162e+001°)
1.81481481481480e+005	(-2.57817704213140e+001dB,-7.90555407827712e+001°)
1.81681681681680e+005	(-2.58811092536862e+001dB,-7.91291652421040e+001°)
1.81881881881881e+005	(-2.59796510368298e+001dB,-7.92016977389411e+001°)
1.82082082082081e+005	(-2.60774074697399e+001dB,-7.92731631602546e+001°)
1.82282282282281e+005	(-2.61743899965424e+001dB,-7.93435856293542e+001°)
1.82482482482481e+005	(-2.62706098138735e+001dB,-7.94129885352509e+001°)
1.82682682682681e+005	(-2.63660778779951e+001dB,-7.94813945606686e+001°)
1.82882882882882e+005	(-2.64608049116571e+001dB,-7.95488257087768e+001°)
1.83083083083082e+005	(-2.65548014107160e+001dB,-7.96153033287119e+001°)
1.83283283283282e+005	(-2.66480776505213e+001dB,-7.96808481399498e+001°)
1.83483483483482e+005	(-2.67406436920788e+001dB,-7.97454802555914e+001°)
1.83683683683682e+005	(-2.68325093880001e+001dB,-7.98092192046161e+001°)
1.83883883883883e+005	(-2.69236843882472e+001dB,-7.98720839531565e+001°)
1.84084084084083e+005	(-2.70141781456799e+001dB,-7.99340929248453e+001°)
1.84284284284283e+005	(-2.71039999214153e+001dB,-7.99952640202798e+001°)
1.84484484484483e+005	(-2.71931587900054e+001dB,-8.00556146356501e+001°)
1.84684684684683e+005	(-2.72816636444417e+001dB,-8.01151616805709e+001°)
1.84884884884884e+005	(-2.73695232009923e+001dB,-8.01739215951590e+001°)
1.85085085085084e+005	(-2.74567460038788e+001dB,-8.02319103663900e+001°)
1.85285285285284e+005	(-2.75433404297998e+001dB,-8.02891435437739e+001°)
1.85485485485484e+005	(-2.76293146923050e+001dB,-8.03456362543783e+001°)
1.85685685685684e+005	(-2.77146768460292e+001dB,-8.04014032172341e+001°)
1.85885885885885e+005	(-2.77994347907872e+001dB,-8.04564587571511e+001°)
1.86086086086085e+005	(-2.78835962755396e+001dB,-8.05108168179725e+001°)
1.86286286286285e+005	(-2.79671689022301e+001dB,-8.05644909752951e+001°)
1.86486486486485e+005	(-2.80501601295023e+001dB,-8.06174944486788e+001°)
1.86686686686685e+005	(-2.81325772762993e+001dB,-8.06698401133715e+001°)
1.86886886886886e+005	(-2.82144275253504e+001dB,-8.07215405115696e+001°)
1.87087087087086e+005	(-2.82957179265493e+001dB,-8.07726078632368e+001°)
1.87287287287286e+005	(-2.83764554002279e+001dB,-8.08230540765007e+001°)
1.87487487487486e+005	(-2.84566467403298e+001dB,-8.08728907576474e+001°)
1.87687687687686e+005	(-2.85362986174864e+001dB,-8.09221292207301e+001°)
1.87887887887887e+005	(-2.86154175819997e+001dB,-8.09707804968120e+001°)
1.88088088088087e+005	(-2.86940100667354e+001dB,-8.10188553428568e+001°)
1.88288288288287e+005	(-2.87720823899290e+001dB,-8.10663642502844e+001°)
1.88488488488487e+005	(-2.88496407579081e+001dB,-8.11133174532057e+001°)
1.88688688688687e+005	(-2.89266912677343e+001dB,-8.11597249363505e+001°)
1.88888888888888e+005	(-2.90032399097668e+001dB,-8.12055964427022e+001°)
1.89089089089088e+005	(-2.90792925701516e+001dB,-8.12509414808514e+001°)
1.89289289289288e+005	(-2.91548550332375e+001dB,-8.12957693320807e+001°)
1.89489489489488e+005	(-2.92299329839227e+001dB,-8.13400890571928e+001°)
1.89689689689688e+005	(-2.93045320099335e+001dB,-8.13839095030912e+001°)
1.89889889889889e+005	(-2.93786576040376e+001dB,-8.14272393091258e+001°)
1.90090090090089e+005	(-2.94523151661954e+001dB,-8.14700869132111e+001°)
1.90290290290289e+005	(-2.95255100056493e+001dB,-8.15124605577291e+001°)
1.90490490490489e+005	(-2.95982473429545e+001dB,-8.15543682952225e+001°)
1.90690690690689e+005	(-2.96705323119536e+001dB,-8.15958179938908e+001°)
1.90890890890890e+005	(-2.97423699616959e+001dB,-8.16368173428929e+001°)
1.91091091091090e+005	(-2.98137652583031e+001dB,-8.16773738574679e+001°)
1.91291291291290e+005	(-2.98847230867844e+001dB,-8.17174948838789e+001°)
1.91491491491490e+005	(-2.99552482528019e+001dB,-8.17571876041888e+001°)
1.91691691691690e+005	(-3.00253454843875e+001dB,-8.17964590408726e+001°)
1.91891891891891e+005	(-3.00950194336135e+001dB,-8.18353160612747e+001°)
1.92092092092091e+005	(-3.01642746782190e+001dB,-8.18737653819164e+001°)
1.92292292292291e+005	(-3.02331157231915e+001dB,-8.19118135726595e+001°)
1.92492492492491e+005	(-3.03015470023075e+001dB,-8.19494670607316e+001°)
1.92692692692691e+005	(-3.03695728796316e+001dB,-8.19867321346182e+001°)
1.92892892892892e+005	(-3.04371976509766e+001dB,-8.20236149478281e+001°)
1.93093093093092e+005	(-3.05044255453252e+001dB,-8.20601215225346e+001°)
1.93293293293292e+005	(-3.05712607262147e+001dB,-8.20962577530998e+001°)
1.93493493493492e+005	(-3.06377072930854e+001dB,-8.21320294094836e+001°)
1.93693693693692e+005	(-3.07037692825952e+001dB,-8.21674421405452e+001°)
1.93893893893893e+005	(-3.07694506698994e+001dB,-8.22025014772375e+001°)
1.94094094094093e+005	(-3.08347553698987e+001dB,-8.22372128357012e+001°)
1.94294294294293e+005	(-3.08996872384549e+001dB,-8.22715815202607e+001°)
1.94494494494493e+005	(-3.09642500735767e+001dB,-8.23056127263264e+001°)
1.94694694694693e+005	(-3.10284476165746e+001dB,-8.23393115432055e+001°)
1.94894894894894e+005	(-3.10922835531881e+001dB,-8.23726829568267e+001°)
1.95095095095094e+005	(-3.11557615146841e+001dB,-8.24057318523799e+001°)
1.95295295295294e+005	(-3.12188850789284e+001dB,-8.24384630168747e+001°)
1.95495495495494e+005	(-3.12816577714310e+001dB,-8.24708811416215e+001°)
1.95695695695694e+005	(-3.13440830663652e+001dB,-8.25029908246363e+001°)
1.95895895895895e+005	(-3.14061643875629e+001dB,-8.25347965729733e+001°)
1.96096096096095e+005	(-3.14679051094847e+001dB,-8.25663028049872e+001°)
1.96296296296295e+005	(-3.15293085581673e+001dB,-8.25975138525276e+001°)
1.96496496496495e+005	(-3.15903780121478e+001dB,-8.26284339630682e+001°)
1.96696696696695e+005	(-3.16511167033661e+001dB,-8.26590673017732e+001°)
1.96896896896895e+005	(-3.17115278180459e+001dB,-8.26894179535022e+001°)
1.97097097097096e+005	(-3.17716144975547e+001dB,-8.27194899247571e+001°)
1.97297297297296e+005	(-3.18313798392433e+001dB,-8.27492871455710e+001°)
1.97497497497496e+005	(-3.18908268972667e+001dB,-8.27788134713440e+001°)
1.97697697697696e+005	(-3.19499586833844e+001dB,-8.28080726846241e+001°)
1.97897897897896e+005	(-3.20087781677432e+001dB,-8.28370684968386e+001°)
1.98098098098097e+005	(-3.20672882796414e+001dB,-8.28658045499747e+001°)
1.98298298298297e+005	(-3.21254919082758e+001dB,-8.28942844182129e+001°)
1.98498498498497e+005	(-3.21833919034712e+001dB,-8.29225116095143e+001°)
1.98698698698697e+005	(-3.22409910763938e+001dB,-8.29504895671628e+001°)
1.98898898898897e+005	(-3.22982922002478e+001dB,-8.29782216712640e+001°)
1.99099099099098e+005	(-3.23552980109568e+001dB,-8.30057112402031e+001°)
1.99299299299298e+005	(-3.24120112078297e+001dB,-8.30329615320607e+001°)
1.99499499499498e+005	(-3.24684344542118e+001dB,-8.30599757459917e+001°)
1.99699699699698e+005	(-3.25245703781214e+001dB,-8.30867570235638e+001°)
1.99899899899898e+005	(-3.25804215728719e+001dB,-8.31133084500618e+001°)
2.00100100100099e+005	(-3.26359905976810e+001dB,-8.31396330557542e+001°)
2.00300300300299e+005	(-3.26912799782660e+001dB,-8.31657338171271e+001°)
2.00500500500499e+005	(-3.27462922074257e+001dB,-8.31916136580839e+001°)
2.00700700700699e+005	(-3.28010297456109e+001dB,-8.32172754511131e+001°)
2.00900900900899e+005	(-3.28554950214810e+001dB,-8.32427220184246e+001°)
2.01101101101100e+005	(-3.29096904324497e+001dB,-8.32679561330563e+001°)
2.01301301301300e+005	(-3.29636183452189e+001dB,-8.32929805199507e+001°)
2.01501501501500e+005	(-3.30172810963004e+001dB,-8.33177978570037e+001°)
2.01701701701700e+005	(-3.30706809925275e+001dB,-8.33424107760857e+001°)
2.01901901901900e+005	(-3.31238203115549e+001dB,-8.33668218640357e+001°)
2.02102102102101e+005	(-3.31767013023488e+001dB,-8.33910336636299e+001°)
2.02302302302301e+005	(-3.32293261856664e+001dB,-8.34150486745251e+001°)
2.02502502502501e+005	(-3.32816971545250e+001dB,-8.34388693541780e+001°)
2.02702702702701e+005	(-3.33338163746619e+001dB,-8.34624981187404e+001°)
2.02902902902901e+005	(-3.33856859849845e+001dB,-8.34859373439320e+001°)
2.03103103103102e+005	(-3.34373080980115e+001dB,-8.35091893658907e+001°)
2.03303303303302e+005	(-3.34886848003038e+001dB,-8.35322564820017e+001°)
2.03503503503502e+005	(-3.35398181528885e+001dB,-8.35551409517054e+001°)
2.03703703703702e+005	(-3.35907101916727e+001dB,-8.35778449972851e+001°)
2.03903903903902e+005	(-3.36413629278492e+001dB,-8.36003708046349e+001°)
2.04104104104103e+005	(-3.36917783482949e+001dB,-8.36227205240089e+001°)
2.04304304304303e+005	(-3.37419584159598e+001dB,-8.36448962707512e+001°)
2.04504504504503e+005	(-3.37919050702496e+001dB,-8.36669001260085e+001°)
2.04704704704703e+005	(-3.38416202273992e+001dB,-8.36887341374249e+001°)
2.04904904904903e+005	(-3.38911057808403e+001dB,-8.37104003198196e+001°)
2.05105105105104e+005	(-3.39403636015606e+001dB,-8.37319006558483e+001°)
2.05305305305304e+005	(-3.39893955384561e+001dB,-8.37532370966486e+001°)
2.05505505505504e+005	(-3.40382034186770e+001dB,-8.37744115624693e+001°)
2.05705705705704e+005	(-3.40867890479666e+001dB,-8.37954259432855e+001°)
2.05905905905904e+005	(-3.41351542109931e+001dB,-8.38162820993979e+001°)
2.06106106106105e+005	(-3.41833006716755e+001dB,-8.38369818620186e+001°)
2.06306306306305e+005	(-3.42312301735032e+001dB,-8.38575270338428e+001°)
2.06506506506505e+005	(-3.42789444398494e+001dB,-8.38779193896065e+001°)
2.06706706706705e+005	(-3.43264451742779e+001dB,-8.38981606766318e+001°)
2.06906906906905e+005	(-3.43737340608452e+001dB,-8.39182526153589e+001°)
2.07107107107106e+005	(-3.44208127643956e+001dB,-8.39381968998656e+001°)
2.07307307307306e+005	(-3.44676829308518e+001dB,-8.39579951983753e+001°)
2.07507507507506e+005	(-3.45143461874992e+001dB,-8.39776491537525e+001°)
2.07707707707706e+005	(-3.45608041432652e+001dB,-8.39971603839874e+001°)
2.07907907907906e+005	(-3.46070583889934e+001dB,-8.40165304826692e+001°)
2.08108108108107e+005	(-3.46531104977124e+001dB,-8.40357610194480e+001°)
2.08308308308307e+005	(-3.46989620248997e+001dB,-8.40548535404874e+001°)
2.08508508508507e+005	(-3.47446145087409e+001dB,-8.40738095689056e+001°)
2.08708708708707e+005	(-3.47900694703837e+001dB,-8.40926306052070e+001°)
2.08908908908907e+005	(-3.48353284141879e+001dB,-8.41113181277043e+001°)
2.09109109109108e+005	(-3.48803928279698e+001dB,-8.41298735929307e+001°)
2.09309309309308e+005	(-3.49252641832435e+001dB,-8.41482984360431e+001°)
2.09509509509508e+005	(-3.49699439354564e+001dB,-8.41665940712164e+001°)
2.09709709709708e+005	(-3.50144335242216e+001dB,-8.41847618920285e+001°)
2.09909909909908e+005	(-3.50587343735453e+001dB,-8.42028032718379e+001°)
2.10110110110109e+005	(-3.51028478920505e+001dB,-8.42207195641515e+001°)
2.10310310310309e+005	(-3.51467754731969e+001dB,-8.42385121029857e+001°)
2.10510510510509e+005	(-3.51905184954961e+001dB,-8.42561822032189e+001°)
2.10710710710709e+005	(-3.52340783227240e+001dB,-8.42737311609361e+001°)
2.10910910910909e+005	(-3.52774563041285e+001dB,-8.42911602537667e+001°)
2.11111111111109e+005	(-3.53206537746342e+001dB,-8.43084707412147e+001°)
2.11311311311310e+005	(-3.53636720550433e+001dB,-8.43256638649814e+001°)
2.11511511511510e+005	(-3.54065124522325e+001dB,-8.43427408492818e+001°)
2.11711711711710e+005	(-3.54491762593477e+001dB,-8.43597029011541e+001°)
2.11911911911910e+005	(-3.54916647559935e+001dB,-8.43765512107618e+001°)
2.12112112112110e+005	(-3.55339792084214e+001dB,-8.43932869516909e+001°)
2.12312312312311e+005	(-3.55761208697131e+001dB,-8.44099112812394e+001°)
2.12512512512511e+005	(-3.56180909799616e+001dB,-8.44264253407015e+001°)
2.12712712712711e+005	(-3.56598907664490e+001dB,-8.44428302556454e+001°)
2.12912912912911e+005	(-3.57015214438209e+001dB,-8.44591271361859e+001°)
2.13113113113111e+005	(-3.57429842142585e+001dB,-8.44753170772503e+001°)
2.13313313313312e+005	(-3.57842802676469e+001dB,-8.44914011588402e+001°)
2.13513513513512e+005	(-3.58254107817414e+001dB,-8.45073804462862e+001°)
2.13713713713712e+005	(-3.58663769223308e+001dB,-8.45232559904989e+001°)
2.13913913913912e+005	(-3.59071798433973e+001dB,-8.45390288282137e+001°)
2.14114114114112e+005	(-3.59478206872746e+001dB,-8.45546999822313e+001°)
2.14314314314313e+005	(-3.59883005848028e+001dB,-8.45702704616525e+001°)
2.14514514514513e+005	(-3.60286206554811e+001dB,-8.45857412621091e+001°)
2.14714714714713e+005	(-3.60687820076176e+001dB,-8.46011133659893e+001°)
2.14914914914913e+005	(-3.61087857384769e+001dB,-8.46163877426595e+001°)
2.15115115115113e+005	(-3.61486329344253e+001dB,-8.46315653486805e+001°)
2.15315315315314e+005	(-3.61883246710732e+001dB,-8.46466471280205e+001°)
2.15515515515514e+005	(-3.62278620134157e+001dB,-8.46616340122629e+001°)
2.15715715715714e+005	(-3.62672460159709e+001dB,-8.46765269208106e+001°)
2.15915915915914e+005	(-3.63064777229150e+001dB,-8.46913267610859e+001°)
2.16116116116114e+005	(-3.63455581682168e+001dB,-8.47060344287267e+001°)
2.16316316316315e+005	(-3.63844883757688e+001dB,-8.47206508077786e+001°)
2.16516516516515e+005	(-3.64232693595165e+001dB,-8.47351767708832e+001°)
2.16716716716715e+005	(-3.64619021235858e+001dB,-8.47496131794633e+001°)
2.16916916916915e+005	(-3.65003876624085e+001dB,-8.47639608839035e+001°)
2.17117117117115e+005	(-3.65387269608450e+001dB,-8.47782207237283e+001°)
2.17317317317316e+005	(-3.65769209943063e+001dB,-8.47923935277758e+001°)
2.17517517517516e+005	(-3.66149707288730e+001dB,-8.48064801143688e+001°)
2.17717717717716e+005	(-3.66528771214129e+001dB,-8.48204812914826e+001°)
2.17917917917916e+005	(-3.66906411196967e+001dB,-8.48343978569086e+001°)
2.18118118118116e+005	(-3.67282636625118e+001dB,-8.48482305984162e+001°)
2.18318318318317e+005	(-3.67657456797745e+001dB,-8.48619802939104e+001°)
2.18518518518517e+005	(-3.68030880926404e+001dB,-8.48756477115872e+001°)
2.18718718718717e+005	(-3.68402918136126e+001dB,-8.48892336100857e+001°)
2.18918918918917e+005	(-3.68773577466493e+001dB,-8.49027387386374e+001°)
2.19119119119117e+005	(-3.69142867872687e+001dB,-8.49161638372125e+001°)
2.19319319319318e+005	(-3.69510798226525e+001dB,-8.49295096366639e+001°)
2.19519519519518e+005	(-3.69877377317486e+001dB,-8.49427768588682e+001°)
2.19719719719718e+005	(-3.70242613853711e+001dB,-8.49559662168640e+001°)
2.19919919919918e+005	(-3.70606516462996e+001dB,-8.49690784149881e+001°)
2.20120120120118e+005	(-3.70969093693765e+001dB,-8.49821141490084e+001°)
2.20320320320319e+005	(-3.71330354016032e+001dB,-8.49950741062550e+001°)
2.20520520520519e+005	(-3.71690305822345e+001dB,-8.50079589657487e+001°)
2.20720720720719e+005	(-3.72048957428721e+001dB,-8.50207693983273e+001°)
2.20920920920919e+005	(-3.72406317075559e+001dB,-8.50335060667689e+001°)
2.21121121121119e+005	(-3.72762392928547e+001dB,-8.50461696259142e+001°)
2.21321321321320e+005	(-3.73117193079552e+001dB,-8.50587607227852e+001°)
2.21521521521520e+005	(-3.73470725547498e+001dB,-8.50712799967027e+001°)
2.21721721721720e+005	(-3.73822998279226e+001dB,-8.50837280794015e+001°)
